BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,898,1, ,D4,"201 EAST 17TH STREET, 4E", ,10003,0,0,0,0,0,1973, 	2 ,D4," $	825,000 ",10/16/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,898,1, ,D4,"201 EAST 17TH STREET, 11G", ,10003,0,0,0,0,0,1973, 	2 ,D4," $	1,500,000 ",10/23/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,898,1, ,D4,"201 EAST 17TH STREET, 32A", ,10003,270,7,277,"19,182","250,220",1973, 	2 ,D4," $	932,500 ",1/8/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,898,1, ,D4,"201 EAST 17TH STREET, 9F", ,10003,0,0,0,0,0,1973, 	2 ,D4," $	850,000 ",3/9/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,898,1, ,D4,"201 EAST 17TH ST, 2FG", ,10003,0,0,0,0,0,1973, 	2 ,D4," $	2,225,000 ",5/11/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 17L", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	590,000 ",9/12/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 21A", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	1,750,000 ",9/19/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 18M", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	1,050,000 ",10/16/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 19G", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	2,595,000 ",12/27/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 8D", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	725,000 ",1/16/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 2W", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	980,000 ",2/14/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 3RD AVENUE, 4K", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	995,000 ",2/21/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 17P", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	685,000 ",2/27/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 3RD AVENUE, 21G", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	1,730,000 ",3/5/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 15A", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	695,000 ",3/8/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 5M", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	600,000 ",3/15/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVE, 12E", ,10003,0,0,0,0,0,1964, 	2 ,D4, $	-   ,5/22/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,1, ,D4,"205 THIRD AVENUE, 20A", ,10003,0,0,0,0,0,1964, 	2 ,D4," $	2,075,000 ",6/21/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 2W", ,10003,0,0,0,0,0,1958, 	2 ,D4," $	770,000 ",7/21/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 1D", ,10003,0,0,0,0,0,1958, 	2 ,D4, $	-   ,9/12/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 1C", ,10003,0,0,0,0,0,1958, 	2 ,D4, $	-   ,9/12/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 4G", ,10003,0,0,0,0,0,1958, 	2 ,D4," $	475,000 ",4/4/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 3P", ,10003,0,0,0,0,0,1958, 	2 ,D4," $	735,000 ",5/3/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 2A", ,10003,0,0,0,0,0,1958, 	2 ,D4," $	780,000 ",5/22/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,8, ,D4,"211 EAST 18TH STREET, 4F", ,10003,0,0,0,0,0,1958, 	2 ,D4," $	795,000 ",6/6/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,32, ,D4,"242 EAST 19TH, 4B", ,10003,0,0,0,0,0,1929, 	2 ,D4," $	1,460,000 ",7/10/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,32, ,D4,"242 EAST 19TH STREET, 9A", ,10003,0,0,0,0,0,1929, 	2 ,D4," $	1,463,000 ",10/12/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,899,32, ,D4,"242 EAST 19TH STREET, 2FG", ,10003,0,0,0,0,0,1929, 	2 ,D4," $	2,209,932 ",10/31/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,901,52, ,D4,"210 EAST 21ST STREET, 6A", ,10010,0,0,0,0,0,1910, 	2 ,D4," $	440,000 ",8/22/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 16C", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	1,295,000 ",7/10/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 3C", ,10010,0,0,0,0,0,1962, 	2 ,D4, $	-   ,7/13/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 11N", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	1,429,900 ",7/18/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST. STREET, 19DE", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	2,430,000 ",8/1/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21 STREET, 5J", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	665,000 ",8/22/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 20J", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	1,450,000 ",9/12/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 7F", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	899,000 ",10/25/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 5P", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	949,000 ",12/19/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 16H", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	625,000 ",2/23/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,1, ,D4,"201 EAST 21ST STREET, 11K", ,10010,0,0,0,0,0,1962, 	2 ,D4," $	656,000 ",3/27/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,9, ,D4,"207 EAST 21ST STREET, 5A", ,10010,0,0,0,0,0,1930, 	2 ,D4," $	565,000 ",7/14/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,9, ,D4,"207 EAST 21ST   STREET, 5B", ,10010,0,0,0,0,0,1930, 	2 ,D4," $	610,000 ",12/19/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,902,9, ,D4,"207 EAST 21ST STREET, 2F/G", ,10010,0,0,0,0,0,1930, 	2 ,D4," $	915,000 ",5/24/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,39, ,D4,"222 EAST 24TH STREET, 2A", ,10010,0,0,0,0,0,1900, 	2 ,D4," $	1,400,000 ",3/15/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 602", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	680,000 ",7/20/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1606", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	995,000 ",7/25/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 505", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	672,500 ",7/27/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1609", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	717,500 ",8/15/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1904", ,10010,0,0,0,0,0,1972, 	2 ,D4, $	-   ,8/28/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1903", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	1,750,000 ",9/13/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1205", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	705,000 ",9/20/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1405", ,10010,0,0,0,0,0,1972, 	2 ,D4, $	-   ,2/2/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1904", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	675,000 ",2/15/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,904,50, ,D4,"200 EAST 24TH STREET, 1506", ,10010,0,0,0,0,0,1972, 	2 ,D4," $	998,000 ",6/25/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,6, ,D4,"215 EAST 24TH STREET, 208", ,10010,0,0,0,0,0,1976, 	2 ,D4," $	445,000 ",9/20/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,6, ,D4,"215 EAST 24TH STREET, 218", ,10010,0,0,0,0,0,1976, 	2 ,D4," $	686,000 ",10/5/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,6, ,D4,"215 EAST 24TH STREET, 419", ,10010,0,0,0,0,0,1976, 	2 ,D4," $	430,020 ",10/13/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,6, ,D4,"215 EAST 24TH STREET, 719", ,10010,0,0,0,0,0,1976, 	2 ,D4," $	395,000 ",2/14/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,6, ,D4,"215 EAST 24TH STREET, 821", ,10010,0,0,0,0,0,1976, 	2 ,D4," $	710,000 ",4/24/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 2K", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	479,000 ",9/13/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 14G", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	785,000 ",12/13/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 15H", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	549,000 ",12/20/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 10L", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	575,000 ",1/25/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 14K", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	550,000 ",3/21/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 15E", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	570,000 ",4/2/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,26, ,D4,"245 EAST 24TH STREET, 14A", ,10010,0,0,0,0,0,1963, 	2 ,D4," $	495,000 ",4/25/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,35, ,D4,"242 EAST 25TH STREET, 2C", ,10010,0,0,0,0,0,2004, 	2 ,D4," $	578,000 ",10/18/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,35, ,D4,"242 EAST 25TH   STREET, 11A", ,10010,0,0,0,0,0,2004, 	2 ,D4," $	1,150,000 ",4/26/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,905,35, ,D4,"242 EAST 25TH STREET, 8A", ,10010,0,0,0,0,0,2004, 	2 ,D4," $	899,000 ",5/31/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 9E", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	780,000 ",8/10/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 4C", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	804,417 ",9/21/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 11A", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	884,000 ",10/19/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 11DE", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	1,810,000 ",1/8/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 6L", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	518,500 ",5/30/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,1, ,D4,"201 EAST 25TH STREET, 9B", ,10010,0,0,0,0,0,1965, 	2 ,D4," $	550,000 ",6/20/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 14L", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	610,000 ",8/24/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 8L", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	597,550 ",9/21/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 4B", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	895,000 ",11/7/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 6E", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	745,000 ",12/20/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, PHC", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	910,000 ",1/8/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 4K", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	745,000 ",1/23/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 5L", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	575,000 ",4/20/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,906,24, ,D4,"245 EAST 25TH STREET, 11B", ,10010,0,0,0,0,0,1964, 	2 ,D4," $	899,000 ",5/23/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 7F", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	1,240,000 ",8/15/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 9M", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	570,000 ",9/27/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 1F", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	1,535,000 ",9/28/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 12G", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	746,000 ",10/2/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 3W", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	941,881 ",3/9/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 7N", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	520,000 ",3/14/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 7X", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	539,673 ",3/28/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 6A", ,10016,0,0,0,0,0,1965, 	2 ,D4, $	-   ,4/5/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 7E", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	535,000 ",4/6/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 9P", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	695,000 ",4/20/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 7D", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	570,000 ",5/10/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,907,56, ,D4,"200 EAST 27TH STREET, 3T", ,10016,0,0,0,0,0,1965, 	2 ,D4," $	650,000 ",5/29/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,908,37, ,D4,"236 EAST 28TH STREET, 6A", ,10016,0,0,0,0,0,1920, 	2 ,D4," $	575,000 ",6/11/18
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,908,47, ,D4,"208 EAST 28TH STREET, 3L", ,10016,0,0,0,0,0,1940, 	2 ,D4," $	420,810 ",8/31/17
1,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS             ,2,908,47, ,D4,"208 EAST 28TH STREET, 4A", ,10016,0,0,0,0,0,1940, 	2 ,D4," $	595,000 ",10/25/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1024, ,R4,1 IRVING PLACE,P27A,10003,1,0,1,0,0,1987, 	2 ,R4," $	3,550,000 ",2/14/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1046, ,R4,1 IRVING PLACE,P27B,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,2/14/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1085, ,R4,1 IRVING PLACE,P23D,10003,1,0,1,0,0,1987, 	2 ,R4," $	2,430,000 ",7/5/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1102, ,R4,1 IRVING PLACE,P18E,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,240,000 ",3/2/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1105, ,R4,1 IRVING PLACE,P21E,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,8/17/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1119, ,R4,1 IRVING PLACE,P21FG,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,8/17/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1149, ,R4,1 IRVING PLACE,P10I,10003,1,0,1,0,0,1987, 	2 ,R4," $	812,500 ",11/16/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1174, ,R4,1 IRVING PLACE,P7Q,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,2/24/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1186, ,R4,1 IRVING PLACE,G11A,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,340,000 ",5/11/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1206, ,R4,1 IRVING PLACE,G9B,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,362,500 ",12/14/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1216, ,R4,1 IRVING PLACE,G20B,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,375,000 ",12/8/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1223, ,R4,1 IRVING PLACE,G27B,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,950,000 ",12/14/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1228, ,R4,ONE IRVING PLACE,G9C,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,150,000 ",3/2/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1277, ,R4,1 IRVING PLACE,G16E,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,350,000 ",8/24/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1285, ,R4,1 IRVING PLACE,G10F,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,550,000 ",5/15/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1289, ,R4,1 IRVING PLACE,G15F,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,400,000 ",3/22/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1319, ,R4,1 IRVING PLACE,G7I,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,060,000 ",5/23/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1324, ,R4,1 IRVING PLACE,G12I,10003,1,0,1,0,0,1987, 	2 ,R4," $	850,000 ",3/19/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1361, ,R4,1 IRVING PLACE,U8B,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,1/31/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1425, ,R4,1 IRVING PLACE,U7E,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,060,000 ",4/27/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1429, ,R4,1 IRVING PLACE,U11E,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,187,500 ",7/11/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1488, ,R4,1 IRVING PLACE,U18I,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,8/17/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1504, ,R4,1 IRVING PLACE,V16A,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,390,000 ",11/17/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1529, ,R4,1 IRVING PLACE,V19B,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,8/17/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1538, ,R4,1 IRVING PLACE,VPH-B,10003,1,0,1,0,0,1987, 	2 ,R4," $	2,200,000 ",3/22/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1538, ,R4,1 IRVING PLACE,VPH-B,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,6/20/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1554, ,R4,1 IRVING PLACE,V23C,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,447,118 ",5/10/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1561, ,R4,1 IRVING PLACE,V7D,10003,1,0,1,0,0,1987, 	2 ,R4," $	1,300,000 ",12/12/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1569, ,R4,1 IRVING PLACE,V16D,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,2/23/18
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1585, ,R4,1 IRVING PLACE,V9E,10003,1,0,1,0,0,1987, 	2 ,R4, $	-   ,7/14/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1599, ,R4,1 IRVING PLACE,V9FG,10003,1,0,1,0,0,1987, 	2 ,R4," $	4,125,000 ",7/14/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,870,1645, ,R4,1 IRVING PLACE,V18I,10003,1,0,1,0,0,1987, 	2 ,R4," $	362,500 ",7/27/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,875,1215, ,R4,18 GRAMERCY PARK SOUTH,16,10003,1,0,1,0,0,1927, 	2 ,R4," $	15,750,000 ",7/27/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,876,1211, ,R4,36 GRAMERCY PARK EAST,3S,10003,1,0,1,0,0,1909, 	2 ,R4," $	1,425,000 ",12/7/17
1,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS            ,2,877,1014, ,R4,160 EAST 22ND   STREET,5C,10010,1,0,1,0,0,2012, 	2 ,R4," $	2,385,000 ",3/26/18
